type,instance,num_var,NUM_SHOTS,num_rep,num_steps,compress,runtime,gpu_runtime,gap,best_energy,gnd_energy,success_prob,best_solution
3,precision_3_timepoints_2.coo,24,20,1024,10,true,0.0009767417,0.00040561245,1.030927835051561,-12.0,-12.125000000000002,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1
3,precision_3_timepoints_3.coo,36,20,1024,10,true,0.0009980876999999997,0.0003893052499999999,3.0120481927710845,-20.125,-20.75,0.0,-1;1;1;-1;1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;1;1;-1;-1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;1;-1;1;1
3,precision_3_timepoints_4.coo,48,20,1024,10,true,0.00130590345,0.0006936893500000001,3.829787234042565,-28.25,-29.375000000000004,0.0,-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1
3,precision_3_timepoints_5.coo,60,20,1024,10,true,0.0010049484000000002,0.0003656068499999999,4.605263157894755,-36.25,-38.00000000000001,0.0,-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;-1;1;-1
3,precision_3_timepoints_2.coo,24,20,1024,20,true,0.00147486205,0.0009084308000000001,1.030927835051561,-12.0,-12.125000000000002,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;1
3,precision_3_timepoints_3.coo,36,20,1024,20,true,0.00163391785,0.0010357385499999998,1.8072289156626504,-20.375,-20.75,0.0,1;-1;1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;-1;-1;1;1;-1;1;-1;-1;1;1;1;-1;1
3,precision_3_timepoints_4.coo,48,20,1024,20,true,0.0013154153999999998,0.0007114105,4.255319148936182,-28.125,-29.375000000000004,0.0,-1;1;1;-1;1;1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1
3,precision_3_timepoints_5.coo,60,20,1024,20,true,0.0016920654499999997,0.0010060443,2.960526315789492,-36.875,-38.00000000000001,0.0,-1;1;1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;1
3,precision_3_timepoints_2.coo,24,20,1024,30,true,0.0017884122500000002,0.0012493435500000002,1.030927835051561,-12.0,-12.125000000000002,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;1;1;-1;-1;1
3,precision_3_timepoints_3.coo,36,20,1024,30,true,0.0015105773,0.0009519926499999999,1.8072289156626504,-20.375,-20.75,0.0,1;-1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;1;1;-1;-1;1;-1;-1;1;1;-1;-1
3,precision_3_timepoints_4.coo,48,20,1024,30,true,0.00190709675,0.0012873900999999998,3.404255319148948,-28.375,-29.375000000000004,0.0,1;-1;-1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1
3,precision_3_timepoints_5.coo,60,20,1024,30,true,0.00193924865,0.0012901160500000002,2.960526315789492,-36.875,-38.00000000000001,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;1;-1;1;1
3,precision_3_timepoints_2.coo,24,20,1024,40,true,0.0017343678000000002,0.0012207569499999998,1.030927835051561,-12.0,-12.125000000000002,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;1;1;-1;-1;-1;-1;1
3,precision_3_timepoints_3.coo,36,20,1024,40,true,0.0023100594,0.00172754725,1.2048192771084338,-20.5,-20.75,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-1;1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;1;1;-1;1
3,precision_3_timepoints_4.coo,48,20,1024,40,true,0.00240268445,0.00174759985,2.553191489361714,-28.625,-29.375000000000004,0.0,-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;1;1
3,precision_3_timepoints_5.coo,60,20,1024,40,true,0.0018765953500000001,0.001230844,1.9736842105263341,-37.25,-38.00000000000001,0.0,1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;-1;1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;-1;1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;1
3,precision_3_timepoints_2.coo,24,20,1024,50,true,0.0025147929499999997,0.0019351953500000001,1.465036568577526e-14,-12.125,-12.125000000000002,0.1,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1
3,precision_3_timepoints_3.coo,36,20,1024,50,true,0.0020787598000000006,0.0015073090499999997,1.8072289156626504,-20.375,-20.75,0.0,-1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;-1;1;1
3,precision_3_timepoints_4.coo,48,20,1024,50,true,0.0026417521999999995,0.00197793735,2.127659574468097,-28.75,-29.375000000000004,0.0,-1;1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;1;1
3,precision_3_timepoints_5.coo,60,20,1024,50,true,0.0027078140500000005,0.0019959379,2.302631578947387,-37.125,-38.00000000000001,0.0,1;-1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1;-1;1;-1
3,precision_3_timepoints_2.coo,24,20,1024,60,true,0.00247929185,0.0019320208000000003,1.465036568577526e-14,-12.125,-12.125000000000002,0.15,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;1
3,precision_3_timepoints_3.coo,36,20,1024,60,true,0.00295000785,0.0023270392500000002,1.8072289156626504,-20.375,-20.75,0.0,1;-1;-1;-1;1;-1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;1
3,precision_3_timepoints_4.coo,48,20,1024,60,true,0.0030309118500000004,0.0023814216999999997,2.553191489361714,-28.625,-29.375000000000004,0.0,1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;-1;-1;-1;1
