type,instance,num_var,NUM_SHOTS,num_rep,num_steps,compress,runtime,gpu_runtime,gap,best_energy,gnd_energy,success_prob,best_solution
2,precision_2_timepoints_2_ising.coo,16,100,1024,10,true,0.0007068184599999998,0.00037604057000000023,0.0,-10.0,-10.0,1.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3_ising.coo,24,100,1024,10,true,0.0007952959700000003,0.0003691004000000001,0.0,-17.0,-17.0,0.06,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4_ising.coo,32,100,1024,10,true,0.0008154462499999994,0.00034037453,0.0,-24.0,-24.0,0.01,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5_ising.coo,40,100,1024,10,true,0.0008248064000000002,0.00034352510000000005,4.838709677419355,-29.5,-31.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;1;-1;1;-1;1;-1;1
2,precision_2_timepoints_6_ising.coo,48,100,1024,10,true,0.0009033313300000001,0.0003496402399999998,5.263157894736842,-36.0,-38.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1
2,precision_2_timepoints_7_ising.coo,56,100,1024,10,true,0.0009385908199999996,0.00035400453,5.555555555555555,-42.5,-45.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1
2,precision_2_timepoints_8_ising.coo,64,100,1024,10,true,0.0009654942299999998,0.00034880652999999995,5.769230769230769,-49.0,-52.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;1;1;-1;-1;1
2,precision_2_timepoints_9_ising.coo,72,100,1024,10,true,0.0009632455799999996,0.00035387578000000005,6.779661016949152,-55.0,-59.0,0.0,1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1
2,precision_2_timepoints_10_ising.coo,80,100,1024,10,true,0.0010039539000000002,0.00035491279999999987,8.333333333333332,-60.5,-66.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1
2,precision_2_timepoints_11_ising.coo,88,100,1024,10,true,0.0011166872499999993,0.00035758819000000005,8.904109589041095,-66.5,-73.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;1;1;-1;-1;-1;1
2,precision_2_timepoints_12_ising.coo,96,100,1024,10,true,0.00120303515,0.00035860891,10.0,-72.0,-80.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1
2,precision_2_timepoints_13_ising.coo,104,100,1024,10,true,0.0012272837900000001,0.0003611606500000001,8.620689655172415,-79.5,-87.0,0.0,-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;-1;1;1;-1;1;1;-1;-1
2,precision_2_timepoints_14_ising.coo,112,100,1024,10,true,0.0012524941100000003,0.00036113121,9.042553191489363,-85.5,-94.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1
2,precision_2_timepoints_2_ising.coo,16,100,1024,20,true,0.00102871112,0.0006766184900000004,0.0,-10.0,-10.0,1.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_3_ising.coo,24,100,1024,20,true,0.00104291418,0.0006815332899999997,0.0,-17.0,-17.0,0.3,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_4_ising.coo,32,100,1024,20,true,0.0010575143999999996,0.0006526647599999997,0.0,-24.0,-24.0,0.01,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
2,precision_2_timepoints_5_ising.coo,40,100,1024,20,true,0.00112099503,0.00069255272,1.6129032258064515,-30.5,-31.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1
