type,instance,num_var,NUM_SHOTS,num_rep,num_steps,compress,runtime,gpu_runtime,gap,best_energy,gnd_energy,success_prob,best_solution
4,precision_2_timepoints_2_ising.coo,32,100,1024,10,true,0.0008396583800000002,0.00034456227,2.941176470588235,-16.5,-17.0,0.0,-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1
4,precision_2_timepoints_3_ising.coo,48,100,1024,10,true,0.0009256540999999999,0.0003475214600000001,5.357142857142857,-26.5,-28.0,0.0,-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;1
4,precision_2_timepoints_4_ising.coo,64,100,1024,10,true,0.00100302539,0.0003472786600000001,7.6923076923076925,-36.0,-39.0,0.0,-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;1;-1;1
4,precision_2_timepoints_5_ising.coo,80,100,1024,10,true,0.00109255913,0.00035545964000000007,10.0,-45.0,-50.0,0.0,1;-1;1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;1;-1;1;1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;1;-1;1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;1;-1;1
4,precision_2_timepoints_6_ising.coo,96,100,1024,10,true,0.0011647483,0.0003588389099999999,10.655737704918032,-54.5,-61.0,0.0,-1;1;-1;1;1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;-1;1;1;-1;-1;1;-1;1;1;-1;1;-1;1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;1;-1
4,precision_2_timepoints_7_ising.coo,112,100,1024,10,true,0.0013206809800000003,0.00036049278000000015,8.333333333333332,-66.0,-72.0,0.0,-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1
4,precision_2_timepoints_8_ising.coo,128,100,1024,10,true,0.0013606432700000001,0.0003631632599999999,11.44578313253012,-73.5,-83.0,0.0,-1;-1;-1;1;1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1
4,precision_2_timepoints_9_ising.coo,144,100,1024,10,true,0.0014802236899999993,0.00036501662,13.829787234042554,-81.0,-94.0,0.0,-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;-1;1;1;1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;1;1;1;-1;1;1;-1;1;1;-1;1;1;-1;-1;-1;-1;1;1;1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;-1;1;-1;1;1;-1;1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;1;1;-1;1;1;1;1;-1;-1;1;1;-1;-1;1;1;1;-1;1;-1;1;1;1;-1;1;1;-1;1;1;1;1;1;1;-1
4,precision_2_timepoints_10_ising.coo,160,100,1024,10,true,0.0013783499600000004,0.00035418536,12.380952380952381,-92.0,-105.0,0.0,1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;1;-1;1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;1;1;1;-1;1;1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1;1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;1;-1;1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;1;-1;1;1;-1;1;1;-1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;-1;1;-1;1;-1;-1;1;-1;1;-1;-1;-1;1;1;1;1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;-1;1;1
4,precision_2_timepoints_11_ising.coo,176,100,1024,10,true,0.0016318736000000003,0.00034882350999999997,15.517241379310345,-98.0,-116.0,0.0,-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;1;1;1;-1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;1;-1;-1;-1;1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;-1
