type,instance,num_var,NUM_SHOTS,num_rep,num_steps,compress,runtime,gpu_runtime,gap,best_energy,gnd_energy,success_prob,best_solution
7,precision_2_timepoints_2.coo,16,20,1024,10,true,0.00106113685,0.00038670769999999994,0.0,-10.0,-10.0,1.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
7,precision_2_timepoints_3.coo,24,20,1024,10,true,0.001991697,0.00038033994999999994,-2.089831575765001e-14,-17.0,-16.999999999999996,0.05,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
7,precision_2_timepoints_4.coo,32,20,1024,10,true,0.0010974318999999997,0.00036959110000000004,4.166666666666653,-23.0,-23.999999999999996,0.0,1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1
7,precision_2_timepoints_5.coo,40,20,1024,10,true,0.0014271317000000001,0.00036371355000000007,4.838709677419343,-29.5,-30.999999999999996,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1
7,precision_2_timepoints_2.coo,16,20,1024,20,true,0.0016154418,0.0009222115499999998,0.0,-10.0,-10.0,1.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
7,precision_2_timepoints_3.coo,24,20,1024,20,true,0.00169723465,0.000677589,-2.089831575765001e-14,-17.0,-16.999999999999996,0.4,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
7,precision_2_timepoints_4.coo,32,20,1024,20,true,0.0013975841,0.0006692797499999999,2.083333333333319,-23.5,-23.999999999999996,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;1;-1;-1;1
7,precision_2_timepoints_5.coo,40,20,1024,20,true,0.0017558722500000002,0.0006697577,1.6129032258064404,-30.5,-30.999999999999996,0.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1
7,precision_2_timepoints_2.coo,16,20,1024,30,true,0.0023370194500000004,0.0011432109999999999,0.0,-10.0,-10.0,1.0,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1
7,precision_2_timepoints_3.coo,24,20,1024,30,true,0.00169024015,0.0009532218,-2.089831575765001e-14,-17.0,-16.999999999999996,0.9,1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1
