type,instance,num_var,NUM_SHOTS,num_rep,num_steps,compress,runtime,gpu_runtime,gap,best_energy,gnd_energy,success_prob,best_solution
5,precision_2_timepoints_2.coo,32,20,1024,10,true,0.0010987696499999999,0.0003839965,2.941176470588235,-16.5,-17.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;1;-1
5,precision_2_timepoints_3.coo,48,20,1024,10,true,0.0016945072000000001,0.00036828405000000004,7.142857142857142,-26.0,-28.0,0.0,-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1
5,precision_2_timepoints_4.coo,64,20,1024,10,true,0.0015681047500000003,0.00040745755000000004,7.6923076923076925,-36.0,-39.0,0.0,-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1
5,precision_2_timepoints_5.coo,80,20,1024,10,true,0.0012698223000000002,0.00036828425000000006,9.0,-45.5,-50.0,0.0,1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;-1;1;1;-1;-1;1;-1;-1;-1;-1;1
5,precision_2_timepoints_2.coo,32,20,1024,20,true,0.0017345387000000001,0.0006944009000000001,0.0,-17.0,-17.0,0.05,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1
5,precision_2_timepoints_3.coo,48,20,1024,20,true,0.0018708941500000004,0.00070522195,3.571428571428571,-27.0,-28.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1
5,precision_2_timepoints_4.coo,64,20,1024,20,true,0.00152585455,0.0006460263500000001,6.41025641025641,-36.5,-39.0,0.0,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;-1;1;-1;-1;-1;1;-1;-1
5,precision_2_timepoints_5.coo,80,20,1024,20,true,0.0021237297000000002,0.0007501199499999999,7.000000000000001,-46.5,-50.0,0.0,1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;-1;-1;1;1;-1;-1;1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;-1;1;1;-1;1;-1
5,precision_2_timepoints_2.coo,32,20,1024,30,true,0.0020204466999999998,0.00094558995,0.0,-17.0,-17.0,0.75,1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1
5,precision_2_timepoints_3.coo,48,20,1024,30,true,0.0021088506,0.00094981635,1.7857142857142856,-27.5,-28.0,0.0,1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;1;-1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;1;-1;1;-1;1
